"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0007062","sister chromatid cohesion",59,0.597604273604574,1.9580005633417,3.87169709399014e-05,0.000926043659017798,0.000772912211186072,7585,"tags=42%, list=26%, signal=31%","ENSG00000239642/ENSG00000169679/ENSG00000166851/ENSG00000077935/ENSG00000117399/ENSG00000146670/ENSG00000135476/ENSG00000156970/ENSG00000171320/ENSG00000129810/ENSG00000177602/ENSG00000168496/ENSG00000066923/ENSG00000143452/ENSG00000136982/ENSG00000100918/ENSG00000163535/ENSG00000102030/ENSG00000113648/ENSG00000164754/ENSG00000079616/ENSG00000072501/ENSG00000156831/ENSG00000139687/ENSG00000112941"
"GO:0050891","multicellular organismal-level water homeostasis",29,-0.710974634609069,-2.05814966548959,4.29833812575882e-05,0.00102410404879998,0.000854757242959954,3272,"tags=41%, list=11%, signal=37%","ENSG00000168447/ENSG00000116039/ENSG00000240583/ENSG00000166828/ENSG00000165272/ENSG00000171885/ENSG00000186204/ENSG00000187048/ENSG00000126895/ENSG00000001626/ENSG00000169344/ENSG00000186115"
"GO:0042445","hormone metabolic process",220,-0.420619324992235,-1.68623267130254,4.34250426836771e-05,0.0010306321906431,0.000860205885146281,2938,"tags=21%, list=10%, signal=19%","ENSG00000163659/ENSG00000081051/ENSG00000125845/ENSG00000166825/ENSG00000100448/ENSG00000197635/ENSG00000135437/ENSG00000196549/ENSG00000197888/ENSG00000114200/ENSG00000140459/ENSG00000196139/ENSG00000175426/ENSG00000136160/ENSG00000154080/ENSG00000284917/ENSG00000165092/ENSG00000187134/ENSG00000079435/ENSG00000113739/ENSG00000187758/ENSG00000121207/ENSG00000167755/ENSG00000151632/ENSG00000128918/ENSG00000156096/ENSG00000138207/ENSG00000116745/ENSG00000115705/ENSG00000122787/ENSG00000092009/ENSG00000109193/ENSG00000138039/ENSG00000124302/ENSG00000196616/ENSG00000100867/ENSG00000174697/ENSG00000086696/ENSG00000248144/ENSG00000198099/ENSG00000160870/ENSG00000196620/ENSG00000145194/ENSG00000203857/ENSG00000140465/ENSG00000213759/ENSG00000135226"
"GO:0002495","antigen processing and presentation of peptide antigen via MHC class II",33,0.726141568960484,2.11257076673356,4.50044092780162e-05,0.00106400809166141,0.0008880627158747,3441,"tags=67%, list=12%, signal=59%","ENSG00000232629/ENSG00000216490/ENSG00000095970/ENSG00000179344/ENSG00000196735/ENSG00000158869/ENSG00000196126/ENSG00000145416/ENSG00000242574/ENSG00000019582/ENSG00000204287/ENSG00000237541/ENSG00000198502/ENSG00000231389/ENSG00000117984/ENSG00000223865/ENSG00000204252/ENSG00000163131/ENSG00000103490/ENSG00000072694/ENSG00000135047/ENSG00000204257"
"GO:0043062","extracellular structure organization",307,0.399832040310559,1.6337437523357,4.52648478300268e-05,0.00106606520923822,0.000889779666559995,3742,"tags=27%, list=13%, signal=24%","ENSG00000029559/ENSG00000196611/ENSG00000060718/ENSG00000118113/ENSG00000184937/ENSG00000099953/ENSG00000105664/ENSG00000152592/ENSG00000147485/ENSG00000173157/ENSG00000137745/ENSG00000162745/ENSG00000154342/ENSG00000100985/ENSG00000138316/ENSG00000132031/ENSG00000151651/ENSG00000137573/ENSG00000149380/ENSG00000130635/ENSG00000232810/ENSG00000204262/ENSG00000137673/ENSG00000080573/ENSG00000108821/ENSG00000166670/ENSG00000262406/ENSG00000260428/ENSG00000164692/ENSG00000120708/ENSG00000133110/ENSG00000149257/ENSG00000168542/ENSG00000158859/ENSG00000111799/ENSG00000134013/ENSG00000157227/ENSG00000135744/ENSG00000170961/ENSG00000152952/ENSG00000157613/ENSG00000141696/ENSG00000107742/ENSG00000142156/ENSG00000225614/ENSG00000160867/ENSG00000117385/ENSG00000105329/ENSG00000197859/ENSG00000130309/ENSG00000049540/ENSG00000106397/ENSG00000087116/ENSG00000136244/ENSG00000168487/ENSG00000083444/ENSG00000136167/ENSG00000130508/ENSG00000167749/ENSG00000187498/ENSG00000075618/ENSG00000069399/ENSG00000141756/ENSG00000113083/ENSG00000092969/ENSG00000106799/ENSG00000179403/ENSG00000163131/ENSG00000129038/ENSG00000136378/ENSG00000106624/ENSG00000159753/ENSG00000107821/ENSG00000087303/ENSG00000171812/ENSG00000115318/ENSG00000196562/ENSG00000169604/ENSG00000123131/ENSG00000145423/ENSG00000172236/ENSG00000049192"
"GO:0002237","response to molecule of bacterial origin",336,0.390851844786619,1.61089981154272,4.58811513750786e-05,0.00107645586833057,0.000898452116521227,4392,"tags=30%, list=15%, signal=26%","ENSG00000148677/ENSG00000118113/ENSG00000113302/ENSG00000138755/ENSG00000120436/ENSG00000169245/ENSG00000121594/ENSG00000164047/ENSG00000100985/ENSG00000049768/ENSG00000125538/ENSG00000130427/ENSG00000154451/ENSG00000232810/ENSG00000092067/ENSG00000018280/ENSG00000226979/ENSG00000007908/ENSG00000126353/ENSG00000255833/ENSG00000169429/ENSG00000131203/ENSG00000101412/ENSG00000112799/ENSG00000095970/ENSG00000104972/ENSG00000272398/ENSG00000106366/ENSG00000133216/ENSG00000117009/ENSG00000167207/ENSG00000117586/ENSG00000114013/ENSG00000121742/ENSG00000115008/ENSG00000197405/ENSG00000066336/ENSG00000103257/ENSG00000108691/ENSG00000135077/ENSG00000150782/ENSG00000142156/ENSG00000134326/ENSG00000050730/ENSG00000160791/ENSG00000131759/ENSG00000129226/ENSG00000131042/ENSG00000118503/ENSG00000204267/ENSG00000140968/ENSG00000013725/ENSG00000136244/ENSG00000153283/ENSG00000101336/ENSG00000168961/ENSG00000110324/ENSG00000160013/ENSG00000163735/ENSG00000187796/ENSG00000239732/ENSG00000162645/ENSG00000151014/ENSG00000136634/ENSG00000137496/ENSG00000163347/ENSG00000128604/ENSG00000166278/ENSG00000129038/ENSG00000134242/ENSG00000103490/ENSG00000072694/ENSG00000035720/ENSG00000153310/ENSG00000184216/ENSG00000169403/ENSG00000111679/ENSG00000239998/ENSG00000147649/ENSG00000125384/ENSG00000106546/ENSG00000064932/ENSG00000137462/ENSG00000254087/ENSG00000100368/ENSG00000129988/ENSG00000010671/ENSG00000089041/ENSG00000131979/ENSG00000184588/ENSG00000162711/ENSG00000100889/ENSG00000104312/ENSG00000161929/ENSG00000117560/ENSG00000233276/ENSG00000102575/ENSG00000120217/ENSG00000174125/ENSG00000174123/ENSG00000148400/ENSG00000064012"
"GO:0002700","regulation of production of molecular mediator of immune response",189,0.44379303197939,1.72852738366121,4.74929979244084e-05,0.00111003596289482,0.000926479375159363,5619,"tags=41%, list=19%, signal=33%","ENSG00000138684/ENSG00000049768/ENSG00000125538/ENSG00000110169/ENSG00000232810/ENSG00000186818/ENSG00000160856/ENSG00000162511/ENSG00000104972/ENSG00000104894/ENSG00000172243/ENSG00000111537/ENSG00000133216/ENSG00000167207/ENSG00000117586/ENSG00000114013/ENSG00000134321/ENSG00000158869/ENSG00000103257/ENSG00000196664/ENSG00000138623/ENSG00000150782/ENSG00000019582/ENSG00000147168/ENSG00000105329/ENSG00000122122/ENSG00000173762/ENSG00000081237/ENSG00000136244/ENSG00000153283/ENSG00000186652/ENSG00000176208/ENSG00000204632/ENSG00000187796/ENSG00000239732/ENSG00000092969/ENSG00000186827/ENSG00000136634/ENSG00000128604/ENSG00000164430/ENSG00000167880/ENSG00000189013/ENSG00000103490/ENSG00000130303/ENSG00000072694/ENSG00000150637/ENSG00000188820/ENSG00000105639/ENSG00000206503/ENSG00000072274/ENSG00000101665/ENSG00000073861/ENSG00000119699/ENSG00000204642/ENSG00000010671/ENSG00000089041/ENSG00000143184/ENSG00000167085/ENSG00000162711/ENSG00000104312/ENSG00000107201/ENSG00000161929/ENSG00000102575/ENSG00000122691/ENSG00000109111/ENSG00000109685/ENSG00000105220/ENSG00000166710/ENSG00000172936/ENSG00000179630/ENSG00000127191/ENSG00000102245/ENSG00000141574/ENSG00000114251/ENSG00000110218/ENSG00000131724/ENSG00000240972"
"GO:0032620","interleukin-17 production",38,0.682497386558006,2.05947910141972,4.89588030274514e-05,0.00113139008349528,0.000944302358352981,5362,"tags=58%, list=18%, signal=47%","ENSG00000138684/ENSG00000113302/ENSG00000099985/ENSG00000049768/ENSG00000111537/ENSG00000167207/ENSG00000117586/ENSG00000103257/ENSG00000150782/ENSG00000105329/ENSG00000136244/ENSG00000187796/ENSG00000123338/ENSG00000176170/ENSG00000162739/ENSG00000122224/ENSG00000010671/ENSG00000167085/ENSG00000168811/ENSG00000065675/ENSG00000172936/ENSG00000081181"
"GO:0032660","regulation of interleukin-17 production",38,0.682497386558006,2.05947910141972,4.89588030274514e-05,0.00113139008349528,0.000944302358352981,5362,"tags=58%, list=18%, signal=47%","ENSG00000138684/ENSG00000113302/ENSG00000099985/ENSG00000049768/ENSG00000111537/ENSG00000167207/ENSG00000117586/ENSG00000103257/ENSG00000150782/ENSG00000105329/ENSG00000136244/ENSG00000187796/ENSG00000123338/ENSG00000176170/ENSG00000162739/ENSG00000122224/ENSG00000010671/ENSG00000167085/ENSG00000168811/ENSG00000065675/ENSG00000172936/ENSG00000081181"
"GO:0032945","negative regulation of mononuclear cell proliferation",92,0.539962832959228,1.92468997870224,4.87181007485767e-05,0.00113139008349528,0.000944302358352981,6300,"tags=52%, list=22%, signal=41%","ENSG00000121594/ENSG00000129654/ENSG00000164690/ENSG00000176887/ENSG00000104951/ENSG00000049768/ENSG00000186818/ENSG00000131203/ENSG00000162511/ENSG00000147889/ENSG00000104972/ENSG00000104894/ENSG00000141736/ENSG00000114013/ENSG00000196126/ENSG00000163563/ENSG00000163599/ENSG00000204482/ENSG00000135077/ENSG00000011600/ENSG00000167851/ENSG00000197471/ENSG00000105329/ENSG00000131042/ENSG00000168961/ENSG00000204632/ENSG00000136634/ENSG00000170298/ENSG00000072694/ENSG00000164889/ENSG00000111679/ENSG00000254087/ENSG00000117215/ENSG00000010671/ENSG00000109943/ENSG00000143184/ENSG00000168918/ENSG00000120217/ENSG00000134460/ENSG00000174564/ENSG00000081181/ENSG00000180900/ENSG00000124508/ENSG00000002822/ENSG00000136235/ENSG00000164305/ENSG00000266094/ENSG00000137507"
"GO:0030198","extracellular matrix organization",306,0.401109402141175,1.64011275619915,4.96533551460377e-05,0.00114314297409249,0.000954111779940027,3742,"tags=27%, list=13%, signal=24%","ENSG00000029559/ENSG00000196611/ENSG00000060718/ENSG00000118113/ENSG00000184937/ENSG00000099953/ENSG00000105664/ENSG00000152592/ENSG00000147485/ENSG00000173157/ENSG00000137745/ENSG00000162745/ENSG00000154342/ENSG00000100985/ENSG00000138316/ENSG00000132031/ENSG00000151651/ENSG00000137573/ENSG00000149380/ENSG00000130635/ENSG00000232810/ENSG00000204262/ENSG00000137673/ENSG00000080573/ENSG00000108821/ENSG00000166670/ENSG00000262406/ENSG00000260428/ENSG00000164692/ENSG00000120708/ENSG00000133110/ENSG00000149257/ENSG00000168542/ENSG00000158859/ENSG00000111799/ENSG00000134013/ENSG00000157227/ENSG00000135744/ENSG00000170961/ENSG00000152952/ENSG00000157613/ENSG00000141696/ENSG00000107742/ENSG00000142156/ENSG00000225614/ENSG00000160867/ENSG00000117385/ENSG00000105329/ENSG00000197859/ENSG00000130309/ENSG00000049540/ENSG00000106397/ENSG00000087116/ENSG00000136244/ENSG00000168487/ENSG00000083444/ENSG00000136167/ENSG00000130508/ENSG00000167749/ENSG00000187498/ENSG00000075618/ENSG00000069399/ENSG00000141756/ENSG00000113083/ENSG00000092969/ENSG00000106799/ENSG00000179403/ENSG00000163131/ENSG00000129038/ENSG00000136378/ENSG00000106624/ENSG00000159753/ENSG00000107821/ENSG00000087303/ENSG00000171812/ENSG00000115318/ENSG00000196562/ENSG00000169604/ENSG00000123131/ENSG00000145423/ENSG00000172236/ENSG00000049192"
"GO:0008202","steroid metabolic process",304,-0.385853934619873,-1.59849593262011,5.0315451903693e-05,0.00115406374198508,0.000963226679413196,3375,"tags=18%, list=12%, signal=16%","ENSG00000120915/ENSG00000121691/ENSG00000184860/ENSG00000168447/ENSG00000131781/ENSG00000163659/ENSG00000164849/ENSG00000081051/ENSG00000125845/ENSG00000154265/ENSG00000167780/ENSG00000117707/ENSG00000117594/ENSG00000135437/ENSG00000197888/ENSG00000140459/ENSG00000196139/ENSG00000136160/ENSG00000176387/ENSG00000198848/ENSG00000146233/ENSG00000170271/ENSG00000115361/ENSG00000116678/ENSG00000157404/ENSG00000187134/ENSG00000167910/ENSG00000079435/ENSG00000100003/ENSG00000255974/ENSG00000151632/ENSG00000124253/ENSG00000156096/ENSG00000122787/ENSG00000109193/ENSG00000084674/ENSG00000165953/ENSG00000088002/ENSG00000138039/ENSG00000100867/ENSG00000174697/ENSG00000086696/ENSG00000160870/ENSG00000001626/ENSG00000196620/ENSG00000134240/ENSG00000203857/ENSG00000140465/ENSG00000169297/ENSG00000213759/ENSG00000135226/ENSG00000170099/ENSG00000196228/ENSG00000132855"
"GO:0030595","leukocyte chemotaxis",218,0.438808562785752,1.73235331498802,5.26530815430651e-05,0.00120319142098595,0.00100423055934611,4964,"tags=39%, list=17%, signal=33%","ENSG00000110680/ENSG00000169248/ENSG00000138755/ENSG00000108688/ENSG00000169245/ENSG00000124731/ENSG00000172156/ENSG00000127129/ENSG00000276070/ENSG00000125538/ENSG00000151651/ENSG00000158714/ENSG00000120337/ENSG00000126353/ENSG00000277632/ENSG00000169429/ENSG00000186810/ENSG00000142185/ENSG00000015413/ENSG00000275302/ENSG00000106366/ENSG00000121966/ENSG00000160683/ENSG00000160255/ENSG00000197405/ENSG00000158869/ENSG00000066336/ENSG00000108691/ENSG00000137801/ENSG00000019582/ENSG00000146070/ENSG00000108700/ENSG00000160791/ENSG00000151490/ENSG00000102879/ENSG00000006606/ENSG00000169508/ENSG00000102962/ENSG00000136244/ENSG00000127507/ENSG00000123610/ENSG00000112715/ENSG00000168961/ENSG00000172724/ENSG00000134215/ENSG00000163735/ENSG00000271503/ENSG00000092969/ENSG00000125245/ENSG00000136634/ENSG00000163823/ENSG00000123338/ENSG00000105851/ENSG00000172232/ENSG00000136999/ENSG00000035720/ENSG00000204472/ENSG00000171860/ENSG00000184371/ENSG00000138135/ENSG00000161921/ENSG00000254087/ENSG00000100311/ENSG00000149177/ENSG00000141968/ENSG00000129988/ENSG00000130830/ENSG00000213654/ENSG00000143184/ENSG00000171049/ENSG00000184588/ENSG00000099377/ENSG00000012779/ENSG00000174600/ENSG00000128340/ENSG00000284690/ENSG00000217555/ENSG00000179218/ENSG00000119535/ENSG00000178209/ENSG00000168811/ENSG00000171951/ENSG00000110880/ENSG00000172270/ENSG00000182578"
"GO:0007080","mitotic metaphase chromosome alignment",62,0.607721622134596,2.00428965123674,5.34634848805251e-05,0.00121718533911329,0.00101591043004943,2970,"tags=27%, list=10%, signal=25%","ENSG00000143228/ENSG00000118193/ENSG00000142945/ENSG00000170312/ENSG00000178999/ENSG00000112742/ENSG00000134690/ENSG00000165480/ENSG00000237649/ENSG00000089685/ENSG00000138778/ENSG00000121621/ENSG00000134057/ENSG00000080986/ENSG00000154839/ENSG00000134222/ENSG00000167513"
"GO:0032102","negative regulation of response to external stimulus",379,0.381246666156403,1.58835722031879,5.52357599960222e-05,0.00125289378854446,0.00104571409679787,5682,"tags=34%, list=19%, signal=28%","ENSG00000174469/ENSG00000113302/ENSG00000120436/ENSG00000118785/ENSG00000184845/ENSG00000154342/ENSG00000049768/ENSG00000137261/ENSG00000232810/ENSG00000158714/ENSG00000115718/ENSG00000181847/ENSG00000164485/ENSG00000103175/ENSG00000262406/ENSG00000178999/ENSG00000011422/ENSG00000187608/ENSG00000122861/ENSG00000185245/ENSG00000095970/ENSG00000104972/ENSG00000168078/ENSG00000106366/ENSG00000163357/ENSG00000128271/ENSG00000261150/ENSG00000131187/ENSG00000142512/ENSG00000196126/ENSG00000108691/ENSG00000082196/ENSG00000135077/ENSG00000130827/ENSG00000137801/ENSG00000077984/ENSG00000197471/ENSG00000140853/ENSG00000167984/ENSG00000105329/ENSG00000151490/ENSG00000111331/ENSG00000118503/ENSG00000143502/ENSG00000081237/ENSG00000153283/ENSG00000123610/ENSG00000184557/ENSG00000101336/ENSG00000163154/ENSG00000168961/ENSG00000110324/ENSG00000091879/ENSG00000137331/ENSG00000102034/ENSG00000204632/ENSG00000154127/ENSG00000204516/ENSG00000142319/ENSG00000125245/ENSG00000130203/ENSG00000030582/ENSG00000136634/ENSG00000123136/ENSG00000189013/ENSG00000136999/ENSG00000072694/ENSG00000035720/ENSG00000234745/ENSG00000143799/ENSG00000256660/ENSG00000111679/ENSG00000239998/ENSG00000164924/ENSG00000204472/ENSG00000206503/ENSG00000106546/ENSG00000184979/ENSG00000176845/ENSG00000136250/ENSG00000177628/ENSG00000111252/ENSG00000254087/ENSG00000175793/ENSG00000089127/ENSG00000100311/ENSG00000204642/ENSG00000137193/ENSG00000001617/ENSG00000173193/ENSG00000184599/ENSG00000171049/ENSG00000162711/ENSG00000078098/ENSG00000012779/ENSG00000123609/ENSG00000233276/ENSG00000102575/ENSG00000168918/ENSG00000143418/ENSG00000160710/ENSG00000197632/ENSG00000073008/ENSG00000148400/ENSG00000132718/ENSG00000162552/ENSG00000143507/ENSG00000186188/ENSG00000204160/ENSG00000196839/ENSG00000169855/ENSG00000134460/ENSG00000177885/ENSG00000083799/ENSG00000126368/ENSG00000137996/ENSG00000213809/ENSG00000174564/ENSG00000157017/ENSG00000114251/ENSG00000081181/ENSG00000204397/ENSG00000163932/ENSG00000141480/ENSG00000129667/ENSG00000205542/ENSG00000240972/ENSG00000079385/ENSG00000069329/ENSG00000219438"
"GO:0042770","signal transduction in response to DNA damage",198,0.442844876357714,1.73343045139393,5.88213416823376e-05,0.0013293190710343,0.00110950162290911,8603,"tags=40%, list=30%, signal=28%","ENSG00000148677/ENSG00000165891/ENSG00000092853/ENSG00000140534/ENSG00000143476/ENSG00000166851/ENSG00000170312/ENSG00000154920/ENSG00000111206/ENSG00000051180/ENSG00000075218/ENSG00000185499/ENSG00000101412/ENSG00000147889/ENSG00000149554/ENSG00000197299/ENSG00000188486/ENSG00000019582/ENSG00000176208/ENSG00000159147/ENSG00000137331/ENSG00000069399/ENSG00000012048/ENSG00000129696/ENSG00000188996/ENSG00000141682/ENSG00000136492/ENSG00000092470/ENSG00000254087/ENSG00000139618/ENSG00000163564/ENSG00000138496/ENSG00000144554/ENSG00000161642/ENSG00000124216/ENSG00000116663/ENSG00000122691/ENSG00000143493/ENSG00000106144/ENSG00000163840/ENSG00000143155/ENSG00000177885/ENSG00000253729/ENSG00000145494/ENSG00000015475/ENSG00000100726/ENSG00000240972/ENSG00000104885/ENSG00000188130/ENSG00000138376/ENSG00000160551/ENSG00000113456/ENSG00000124766/ENSG00000132819/ENSG00000106400/ENSG00000151876/ENSG00000157212/ENSG00000090861/ENSG00000135090/ENSG00000116670/ENSG00000012174/ENSG00000149930/ENSG00000183255/ENSG00000105393/ENSG00000163781/ENSG00000158019/ENSG00000156127/ENSG00000163132/ENSG00000197774/ENSG00000108465/ENSG00000084073/ENSG00000213689/ENSG00000112079/ENSG00000110092/ENSG00000145632/ENSG00000185515/ENSG00000135249/ENSG00000204086/ENSG00000183955"
"GO:0071459","protein localization to chromosome, centromeric region",41,0.678144526073239,2.09617695899191,5.9620126240907e-05,0.00134243558975405,0.00112044918179364,5980,"tags=51%, list=21%, signal=41%","ENSG00000170312/ENSG00000178999/ENSG00000115163/ENSG00000112742/ENSG00000156970/ENSG00000137812/ENSG00000278463/ENSG00000177602/ENSG00000270882/ENSG00000278637/ENSG00000276180/ENSG00000197238/ENSG00000124635/ENSG00000184445/ENSG00000277075/ENSG00000273542/ENSG00000179051/ENSG00000174442/ENSG00000275126/ENSG00000172167/ENSG00000270276"
"GO:0045814","negative regulation of gene expression, epigenetic",178,0.451585654929115,1.73816861835858,6.01562193855047e-05,0.00134465556568254,0.00112230206042086,3666,"tags=19%, list=13%, signal=16%","ENSG00000184937/ENSG00000133863/ENSG00000276043/ENSG00000106689/ENSG00000262874/ENSG00000276903/ENSG00000196747/ENSG00000278677/ENSG00000134668/ENSG00000288825/ENSG00000106462/ENSG00000149554/ENSG00000274997/ENSG00000278463/ENSG00000113368/ENSG00000196787/ENSG00000104147/ENSG00000277858/ENSG00000188486/ENSG00000176619/ENSG00000196866/ENSG00000275221/ENSG00000184270/ENSG00000181218/ENSG00000197181/ENSG00000119969/ENSG00000012048/ENSG00000125207/ENSG00000095627/ENSG00000143194/ENSG00000277075/ENSG00000240498/ENSG00000130816"
"GO:0045229","external encapsulating structure organization",307,0.397642843295867,1.62479852887986,6.01195769974201e-05,0.00134465556568254,0.00112230206042086,3742,"tags=27%, list=13%, signal=24%","ENSG00000029559/ENSG00000196611/ENSG00000060718/ENSG00000118113/ENSG00000184937/ENSG00000099953/ENSG00000105664/ENSG00000152592/ENSG00000147485/ENSG00000173157/ENSG00000137745/ENSG00000162745/ENSG00000154342/ENSG00000100985/ENSG00000138316/ENSG00000132031/ENSG00000151651/ENSG00000137573/ENSG00000149380/ENSG00000130635/ENSG00000232810/ENSG00000204262/ENSG00000137673/ENSG00000080573/ENSG00000108821/ENSG00000166670/ENSG00000262406/ENSG00000260428/ENSG00000164692/ENSG00000120708/ENSG00000133110/ENSG00000149257/ENSG00000168542/ENSG00000158859/ENSG00000111799/ENSG00000134013/ENSG00000157227/ENSG00000135744/ENSG00000170961/ENSG00000152952/ENSG00000157613/ENSG00000141696/ENSG00000107742/ENSG00000142156/ENSG00000225614/ENSG00000160867/ENSG00000117385/ENSG00000105329/ENSG00000197859/ENSG00000130309/ENSG00000049540/ENSG00000106397/ENSG00000087116/ENSG00000136244/ENSG00000168487/ENSG00000083444/ENSG00000136167/ENSG00000130508/ENSG00000167749/ENSG00000187498/ENSG00000075618/ENSG00000069399/ENSG00000141756/ENSG00000113083/ENSG00000092969/ENSG00000106799/ENSG00000179403/ENSG00000163131/ENSG00000129038/ENSG00000136378/ENSG00000106624/ENSG00000159753/ENSG00000107821/ENSG00000087303/ENSG00000171812/ENSG00000115318/ENSG00000196562/ENSG00000169604/ENSG00000123131/ENSG00000145423/ENSG00000172236/ENSG00000049192"
"GO:0002274","myeloid leukocyte activation",241,0.419863615377169,1.67159895508574,6.16506632535614e-05,0.0013730674892016,0.00114601576162417,5647,"tags=42%, list=19%, signal=34%","ENSG00000118113/ENSG00000164047/ENSG00000115414/ENSG00000127129/ENSG00000213886/ENSG00000164935/ENSG00000232810/ENSG00000203747/ENSG00000186818/ENSG00000018280/ENSG00000186074/ENSG00000277632/ENSG00000169429/ENSG00000146216/ENSG00000095970/ENSG00000104894/ENSG00000111537/ENSG00000160255/ENSG00000197405/ENSG00000158869/ENSG00000198829/ENSG00000066336/ENSG00000086730/ENSG00000135077/ENSG00000150782/ENSG00000011600/ENSG00000066294/ENSG00000137801/ENSG00000077984/ENSG00000043462/ENSG00000167851/ENSG00000204936/ENSG00000019582/ENSG00000105329/ENSG00000116824/ENSG00000152495/ENSG00000081237/ENSG00000136244/ENSG00000127507/ENSG00000168961/ENSG00000125144/ENSG00000271503/ENSG00000239732/ENSG00000134516/ENSG00000030582/ENSG00000168062/ENSG00000136634/ENSG00000133246/ENSG00000105851/ENSG00000165646/ENSG00000179639/ENSG00000172232/ENSG00000176170/ENSG00000103490/ENSG00000072694/ENSG00000035720/ENSG00000104856/ENSG00000150637/ENSG00000111679/ENSG00000239998/ENSG00000213658/ENSG00000033327/ENSG00000204472/ENSG00000172575/ENSG00000064932/ENSG00000184371/ENSG00000254087/ENSG00000129988/ENSG00000010671/ENSG00000092929/ENSG00000169896/ENSG00000184599/ENSG00000171049/ENSG00000105383/ENSG00000135636/ENSG00000128340/ENSG00000123609/ENSG00000271605/ENSG00000174125/ENSG00000005059/ENSG00000068079/ENSG00000132718/ENSG00000198133/ENSG00000137265/ENSG00000123685/ENSG00000172936/ENSG00000109861/ENSG00000126368/ENSG00000070495/ENSG00000134443/ENSG00000110395/ENSG00000174130/ENSG00000114251/ENSG00000168615/ENSG00000125810/ENSG00000171608/ENSG00000205755/ENSG00000163932/ENSG00000184988/ENSG00000113249/ENSG00000240972/ENSG00000173372"
"GO:0001914","regulation of T cell mediated cytotoxicity",48,0.639322761146875,2.01496466522007,6.40677557141711e-05,0.0014217490771661,0.0011866473165528,4837,"tags=56%, list=17%, signal=47%","ENSG00000158477/ENSG00000113302/ENSG00000111981/ENSG00000158488/ENSG00000131015/ENSG00000104972/ENSG00000155918/ENSG00000196126/ENSG00000204287/ENSG00000206341/ENSG00000204267/ENSG00000081237/ENSG00000204632/ENSG00000096996/ENSG00000123338/ENSG00000204525/ENSG00000072694/ENSG00000234745/ENSG00000153310/ENSG00000168685/ENSG00000206503/ENSG00000204642/ENSG00000089041/ENSG00000143184/ENSG00000073008/ENSG00000168811/ENSG00000166710"
"GO:0140894","endolysosomal toll-like receptor signaling pathway",46,0.634218148607185,1.99258068911832,6.80503981661866e-05,0.0014968501492664,0.00124932960494626,5172,"tags=41%, list=18%, signal=34%","ENSG00000232810/ENSG00000160856/ENSG00000239961/ENSG00000101916/ENSG00000134321/ENSG00000196664/ENSG00000135077/ENSG00000120280/ENSG00000155629/ENSG00000118503/ENSG00000239732/ENSG00000131238/ENSG00000134242/ENSG00000184216/ENSG00000089127/ENSG00000161929/ENSG00000172936/ENSG00000110057/ENSG00000075240"
"GO:0032623","interleukin-2 production",62,0.601334938751145,1.98322611993402,6.81825348616549e-05,0.0014968501492664,0.00124932960494626,5194,"tags=48%, list=18%, signal=40%","ENSG00000121594/ENSG00000049768/ENSG00000125538/ENSG00000089692/ENSG00000186818/ENSG00000162511/ENSG00000172243/ENSG00000114013/ENSG00000112149/ENSG00000198286/ENSG00000115008/ENSG00000198805/ENSG00000135077/ENSG00000010610/ENSG00000122122/ENSG00000118503/ENSG00000081237/ENSG00000187796/ENSG00000198851/ENSG00000117228/ENSG00000073861/ENSG00000143184/ENSG00000184588/ENSG00000104312/ENSG00000113448/ENSG00000051128/ENSG00000137265/ENSG00000065675/ENSG00000174564/ENSG00000127191"
"GO:0032663","regulation of interleukin-2 production",62,0.601334938751145,1.98322611993402,6.81825348616549e-05,0.0014968501492664,0.00124932960494626,5194,"tags=48%, list=18%, signal=40%","ENSG00000121594/ENSG00000049768/ENSG00000125538/ENSG00000089692/ENSG00000186818/ENSG00000162511/ENSG00000172243/ENSG00000114013/ENSG00000112149/ENSG00000198286/ENSG00000115008/ENSG00000198805/ENSG00000135077/ENSG00000010610/ENSG00000122122/ENSG00000118503/ENSG00000081237/ENSG00000187796/ENSG00000198851/ENSG00000117228/ENSG00000073861/ENSG00000143184/ENSG00000184588/ENSG00000104312/ENSG00000113448/ENSG00000051128/ENSG00000137265/ENSG00000065675/ENSG00000174564/ENSG00000127191"
